caseID;taskID;originator;eventtype;timestamp;defectType;phoneType;numberRepairs;defectFixed;
580;Analyze Defect;Tester2;complete;12-01-1970 20:04:00;10;T3;;;
580;Repair (Complex);SolverC3;start;12-01-1970 20:17:00;;;;;
580;Inform User;System;complete;12-01-1970 20:21:00;;;;;
580;Repair (Complex);SolverC3;complete;12-01-1970 21:02:00;;;;;
580;Test Repair;Tester3;start;12-01-1970 21:02:00;;;;;
580;Test Repair;Tester3;complete;12-01-1970 21:10:00;;;0;true;
580;Archive Repair;System;complete;12-01-1970 21:19:00;;;0;true;
581;Register;System;complete;14-01-1970 01:17:00;;;;;
581;Analyze Defect;Tester6;start;14-01-1970 01:17:00;;;;;
581;Analyze Defect;Tester6;complete;14-01-1970 01:26:00;6;T2;;;
581;Repair (Complex);SolverC3;start;14-01-1970 01:53:00;;;;;
581;Inform User;System;complete;14-01-1970 02:13:00;;;;;
581;Repair (Complex);SolverC3;complete;14-01-1970 02:35:00;;;;;
581;Test Repair;Tester6;start;14-01-1970 02:35:00;;;;;
581;Test Repair;Tester6;complete;14-01-1970 02:45:00;;;0;true;
581;Archive Repair;System;complete;14-01-1970 02:53:00;;;0;true;
582;Register;System;complete;14-01-1970 02:45:00;;;;;
582;Analyze Defect;Tester5;start;14-01-1970 02:45:00;;;;;
582;Analyze Defect;Tester5;complete;14-01-1970 02:51:00;8;T1;;;
582;Repair (Complex);SolverC1;start;14-01-1970 03:09:00;;;;;
582;Repair (Complex);SolverC1;complete;14-01-1970 03:20:00;;;;;
582;Test Repair;Tester2;start;14-01-1970 03:20:00;;;;;
582;Test Repair;Tester2;complete;14-01-1970 03:29:00;;;0;true;
582;Inform User;System;complete;14-01-1970 03:39:00;;;;;
582;Archive Repair;System;complete;14-01-1970 03:39:00;;;0;true;
583;Register;System;complete;14-01-1970 00:48:00;;;;;
583;Analyze Defect;Tester5;start;14-01-1970 00:48:00;;;;;
583;Analyze Defect;Tester5;complete;14-01-1970 00:58:00;8;T2;;;
583;Repair (Complex);SolverC1;start;14-01-1970 01:10:00;;;;;
583;Inform User;System;complete;14-01-1970 01:28:00;;;;;
583;Repair (Complex);SolverC1;complete;14-01-1970 01:29:00;;;;;
583;Test Repair;Tester1;start;14-01-1970 01:29:00;;;;;
583;Test Repair;Tester1;complete;14-01-1970 01:38:00;;;0;true;
583;Archive Repair;System;complete;14-01-1970 01:46:00;;;0;true;
584;Register;System;complete;13-01-1970 13:53:00;;;;;
584;Analyze Defect;Tester3;start;13-01-1970 13:53:00;;;;;
584;Analyze Defect;Tester3;complete;13-01-1970 13:58:00;1;T3;;;
584;Repair (Simple);SolverS3;start;13-01-1970 14:20:00;;;;;
584;Inform User;System;complete;13-01-1970 14:31:00;;;;;
584;Repair (Simple);SolverS3;complete;13-01-1970 14:36:00;;;;;
584;Test Repair;Tester3;start;13-01-1970 14:36:00;;;;;
584;Test Repair;Tester3;complete;13-01-1970 14:43:00;;;1;true;
584;Archive Repair;System;complete;13-01-1970 14:53:00;;;1;true;
585;Register;System;complete;14-01-1970 08:26:00;;;;;
585;Analyze Defect;Tester5;start;14-01-1970 08:26:00;;;;;
585;Analyze Defect;Tester5;complete;14-01-1970 08:31:00;2;T3;;;
585;Repair (Simple);SolverS2;start;14-01-1970 08:35:00;;;;;
585;Inform User;System;complete;14-01-1970 08:49:00;;;;;
585;Repair (Simple);SolverS2;complete;14-01-1970 08:50:00;;;;;
585;Test Repair;Tester3;start;14-01-1970 08:50:00;;;;;
585;Test Repair;Tester3;complete;14-01-1970 08:56:00;;;1;true;
585;Archive Repair;System;complete;14-01-1970 09:05:00;;;1;true;
586;Register;System;complete;13-01-1970 07:42:00;;;;;
586;Analyze Defect;Tester2;start;13-01-1970 07:42:00;;;;;
586;Analyze Defect;Tester2;complete;13-01-1970 07:47:00;9;T2;;;
586;Repair (Complex);SolverC3;start;13-01-1970 08:00:00;;;;;
586;Inform User;System;complete;13-01-1970 08:04:00;;;;;
586;Repair (Complex);SolverC3;complete;13-01-1970 08:50:00;;;;;
586;Test Repair;Tester4;start;13-01-1970 08:50:00;;;;;
586;Test Repair;Tester4;complete;13-01-1970 08:58:00;;;0;true;
586;Archive Repair;System;complete;13-01-1970 09:04:00;;;0;true;
587;Register;System;complete;14-01-1970 04:22:00;;;;;
587;Analyze Defect;Tester6;start;14-01-1970 04:22:00;;;;;
587;Analyze Defect;Tester6;complete;14-01-1970 04:27:00;3;T3;;;
587;Repair (Simple);SolverS1;start;14-01-1970 04:35:00;;;;;
587;Repair (Simple);SolverS1;complete;14-01-1970 04:41:00;;;;;
587;Test Repair;Tester1;start;14-01-1970 04:41:00;;;;;
587;Inform User;System;complete;14-01-1970 04:44:00;;;;;
587;Test Repair;Tester1;complete;14-01-1970 04:48:00;;;1;false;
587;Restart Repair;System;complete;14-01-1970 04:57:00;;;;;
587;Repair (Simple);SolverS1;start;14-01-1970 04:57:00;;;;;
587;Repair (Simple);SolverS1;complete;14-01-1970 05:03:00;;;;;
587;Test Repair;Tester6;start;14-01-1970 05:03:00;;;;;
587;Test Repair;Tester6;complete;14-01-1970 05:12:00;;;2;false;
587;Restart Repair;System;complete;14-01-1970 05:22:00;;;;;
587;Repair (Simple);SolverS1;start;14-01-1970 05:22:00;;;;;
587;Repair (Simple);SolverS1;complete;14-01-1970 05:29:00;;;;;
587;Test Repair;Tester6;start;14-01-1970 05:29:00;;;;;
587;Test Repair;Tester6;complete;14-01-1970 05:34:00;;;3;false;
587;Archive Repair;System;complete;14-01-1970 05:43:00;;;3;false;
588;Register;System;complete;14-01-1970 01:20:00;;;;;
588;Analyze Defect;Tester4;start;14-01-1970 01:20:00;;;;;
588;Analyze Defect;Tester4;complete;14-01-1970 01:29:00;7;T2;;;
588;Repair (Complex);SolverC2;start;14-01-1970 01:43:00;;;;;
588;Inform User;System;complete;14-01-1970 01:51:00;;;;;
588;Repair (Complex);SolverC2;complete;14-01-1970 02:02:00;;;;;
588;Test Repair;Tester2;start;14-01-1970 02:02:00;;;;;
588;Test Repair;Tester2;complete;14-01-1970 02:12:00;;;0;true;
588;Archive Repair;System;complete;14-01-1970 02:19:00;;;0;true;
589;Register;System;complete;13-01-1970 13:36:00;;;;;
589;Analyze Defect;Tester1;start;13-01-1970 13:36:00;;;;;
589;Analyze Defect;Tester1;complete;13-01-1970 13:44:00;8;T2;;;
589;Repair (Complex);SolverC2;start;13-01-1970 13:48:00;;;;;
589;Repair (Complex);SolverC2;complete;13-01-1970 14:02:00;;;;;
589;Test Repair;Tester5;start;13-01-1970 14:02:00;;;;;
589;Test Repair;Tester5;complete;13-01-1970 14:07:00;;;0;true;
589;Inform User;System;complete;13-01-1970 14:12:00;;;;;
589;Archive Repair;System;complete;13-01-1970 14:15:00;;;0;true;
59;Register;System;complete;02-01-1970 17:59:00;;;;;
59;Analyze Defect;Tester6;start;02-01-1970 17:59:00;;;;;
59;Analyze Defect;Tester6;complete;02-01-1970 18:04:00;6;T1;;;
59;Inform User;System;complete;02-01-1970 18:24:00;;;;;
59;Repair (Complex);SolverC2;start;02-01-1970 18:27:00;;;;;
59;Repair (Complex);SolverC2;complete;02-01-1970 18:37:00;;;;;
59;Test Repair;Tester6;start;02-01-1970 18:37:00;;;;;
59;Test Repair;Tester6;complete;02-01-1970 18:44:00;;;0;true;
59;Archive Repair;System;complete;02-01-1970 18:51:00;;;0;true;
590;Register;System;complete;13-01-1970 07:35:00;;;;;
590;Analyze Defect;Tester3;start;13-01-1970 07:35:00;;;;;
590;Analyze Defect;Tester3;complete;13-01-1970 07:42:00;1;T3;;;
590;Repair (Simple);SolverS1;start;13-01-1970 08:10:00;;;;;
590;Repair (Simple);SolverS1;complete;13-01-1970 08:16:00;;;;;
590;Test Repair;Tester5;start;13-01-1970 08:16:00;;;;;
590;Inform User;System;complete;13-01-1970 08:19:00;;;;;
590;Test Repair;Tester5;complete;13-01-1970 08:22:00;;;1;false;
590;Restart Repair;System;complete;13-01-1970 08:31:00;;;;;
590;Repair (Simple);SolverS2;start;13-01-1970 08:31:00;;;;;
590;Repair (Simple);SolverS2;complete;13-01-1970 08:36:00;;;;;
590;Test Repair;Tester6;start;13-01-1970 08:36:00;;;;;
590;Test Repair;Tester6;complete;13-01-1970 08:45:00;;;2;true;
590;Archive Repair;System;complete;13-01-1970 08:51:00;;;2;true;
591;Register;System;complete;13-01-1970 23:11:00;;;;;
591;Analyze Defect;Tester3;start;13-01-1970 23:11:00;;;;;
591;Analyze Defect;Tester3;complete;13-01-1970 23:17:00;3;T1;;;
591;Repair (Simple);SolverS2;start;13-01-1970 23:35:00;;;;;
591;Inform User;System;complete;13-01-1970 23:36:00;;;;;
591;Repair (Simple);SolverS2;complete;13-01-1970 23:50:00;;;;;
591;Test Repair;Tester1;start;13-01-1970 23:50:00;;;;;
591;Test Repair;Tester1;complete;13-01-1970 23:58:00;;;1;true;
591;Archive Repair;System;complete;14-01-1970 00:03:00;;;1;true;
592;Register;System;complete;13-01-1970 23:24:00;;;;;
592;Analyze Defect;Tester4;start;13-01-1970 23:24:00;;;;;
592;Analyze Defect;Tester4;complete;13-01-1970 23:34:00;3;T1;;;
592;Inform User;System;complete;13-01-1970 23:50:00;;;;;
592;Repair (Simple);SolverS2;start;13-01-1970 23:51:00;;;;;
592;Repair (Simple);SolverS2;complete;14-01-1970 00:02:00;;;;;
592;Test Repair;Tester6;start;14-01-1970 00:02:00;;;;;
592;Test Repair;Tester6;complete;14-01-1970 00:12:00;;;1;true;
592;Archive Repair;System;complete;14-01-1970 00:19:00;;;1;true;
593;Register;System;complete;14-01-1970 13:43:00;;;;;
593;Analyze Defect;Tester5;start;14-01-1970 13:43:00;;;;;
593;Analyze Defect;Tester5;complete;14-01-1970 13:51:00;9;T1;;;
593;Repair (Complex);SolverC2;start;14-01-1970 14:06:00;;;;;
593;Inform User;System;complete;14-01-1970 14:10:00;;;;;
593;Repair (Complex);SolverC2;complete;14-01-1970 14:20:00;;;;;
593;Test Repair;Tester1;start;14-01-1970 14:20:00;;;;;
593;Test Repair;Tester1;complete;14-01-1970 14:27:00;;;0;true;
593;Archive Repair;System;complete;14-01-1970 14:32:00;;;0;true;
594;Register;System;complete;13-01-1970 06:15:00;;;;;
594;Analyze Defect;Tester6;start;13-01-1970 06:15:00;;;;;
594;Analyze Defect;Tester6;complete;13-01-1970 06:23:00;6;T3;;;
594;Repair (Complex);SolverC1;start;13-01-1970 06:37:00;;;;;
594;Inform User;System;complete;13-01-1970 06:51:00;;;;;
594;Repair (Complex);SolverC1;complete;13-01-1970 06:54:00;;;;;
594;Test Repair;Tester1;start;13-01-1970 06:54:00;;;;;
594;Test Repair;Tester1;complete;13-01-1970 07:04:00;;;0;true;
594;Archive Repair;System;complete;13-01-1970 07:10:00;;;0;true;
595;Register;System;complete;13-01-1970 10:23:00;;;;;
595;Analyze Defect;Tester3;start;13-01-1970 10:23:00;;;;;
595;Analyze Defect;Tester3;complete;13-01-1970 10:32:00;5;T1;;;
595;Repair (Complex);SolverC1;start;13-01-1970 10:43:00;;;;;
595;Repair (Complex);SolverC1;complete;13-01-1970 11:03:00;;;;;
595;Test Repair;Tester4;start;13-01-1970 11:03:00;;;;;
595;Test Repair;Tester4;complete;13-01-1970 11:09:00;;;0;true;
595;Inform User;System;complete;13-01-1970 11:14:00;;;;;
595;Archive Repair;System;complete;13-01-1970 11:18:00;;;0;true;
596;Register;System;complete;14-01-1970 00:34:00;;;;;
596;Analyze Defect;Tester6;start;14-01-1970 00:34:00;;;;;
596;Analyze Defect;Tester6;complete;14-01-1970 00:44:00;10;T3;;;
596;Inform User;System;complete;14-01-1970 01:05:00;;;;;
596;Repair (Complex);SolverC3;start;14-01-1970 01:10:00;;;;;
596;Repair (Complex);SolverC3;complete;14-01-1970 01:53:00;;;;;
596;Test Repair;Tester5;start;14-01-1970 01:53:00;;;;;
596;Test Repair;Tester5;complete;14-01-1970 01:58:00;;;0;true;
596;Archive Repair;System;complete;14-01-1970 02:05:00;;;0;true;
597;Register;System;complete;13-01-1970 05:38:00;;;;;
597;Analyze Defect;Tester2;start;13-01-1970 05:38:00;;;;;
597;Analyze Defect;Tester2;complete;13-01-1970 05:45:00;2;T3;;;
597;Inform User;System;complete;13-01-1970 06:01:00;;;;;
597;Repair (Simple);SolverS2;start;13-01-1970 06:07:00;;;;;
597;Repair (Simple);SolverS2;complete;13-01-1970 06:20:00;;;;;
597;Test Repair;Tester4;start;13-01-1970 06:20:00;;;;;
597;Test Repair;Tester4;complete;13-01-1970 06:26:00;;;1;true;
597;Archive Repair;System;complete;13-01-1970 06:36:00;;;1;true;
598;Register;System;complete;13-01-1970 05:10:00;;;;;
598;Analyze Defect;Tester6;start;13-01-1970 05:10:00;;;;;
598;Analyze Defect;Tester6;complete;13-01-1970 05:20:00;4;T1;;;
598;Repair (Simple);SolverS3;start;13-01-1970 05:35:00;;;;;
598;Inform User;System;complete;13-01-1970 05:43:00;;;;;
598;Repair (Simple);SolverS3;complete;13-01-1970 05:47:00;;;;;
598;Test Repair;Tester3;start;13-01-1970 05:47:00;;;;;
598;Test Repair;Tester3;complete;13-01-1970 05:53:00;;;1;true;
598;Archive Repair;System;complete;13-01-1970 06:00:00;;;1;true;
599;Register;System;complete;13-01-1970 04:55:00;;;;;
599;Analyze Defect;Tester4;start;13-01-1970 04:55:00;;;;;
599;Analyze Defect;Tester4;complete;13-01-1970 05:03:00;2;T1;;;
599;Repair (Simple);SolverS2;start;13-01-1970 05:15:00;;;;;
599;Repair (Simple);SolverS2;complete;13-01-1970 05:24:00;;;;;
599;Test Repair;Tester6;start;13-01-1970 05:24:00;;;;;
599;Test Repair;Tester6;complete;13-01-1970 05:33:00;;;1;true;
599;Inform User;System;complete;13-01-1970 05:50:00;;;;;
599;Archive Repair;System;complete;13-01-1970 05:50:00;;;1;true;
6;Register;System;complete;02-01-1970 13:25:00;;;;;
6;Analyze Defect;Tester2;start;02-01-1970 13:25:00;;;;;
6;Analyze Defect;Tester2;complete;02-01-1970 13:31:00;5;T1;;;
6;Repair (Complex);SolverC1;start;02-01-1970 13:57:00;;;;;
6;Repair (Complex);SolverC1;complete;02-01-1970 14:13:00;;;;;
6;Test Repair;Tester3;start;02-01-1970 14:13:00;;;;;
6;Test Repair;Tester3;complete;02-01-1970 14:18:00;;;0;true;
6;Inform User;System;complete;02-01-1970 14:18:00;;;;;
6;Archive Repair;System;complete;02-01-1970 14:28:00;;;0;true;
60;Register;System;complete;03-01-1970 00:16:00;;;;;
60;Analyze Defect;Tester1;start;03-01-1970 00:16:00;;;;;
60;Analyze Defect;Tester1;complete;03-01-1970 00:26:00;10;T1;;;
60;Repair (Complex);SolverC3;start;03-01-1970 00:28:00;;;;;
60;Inform User;System;complete;03-01-1970 01:10:00;;;;;
60;Repair (Complex);SolverC3;complete;03-01-1970 01:13:00;;;;;
60;Test Repair;Tester6;start;03-01-1970 01:13:00;;;;;
60;Test Repair;Tester6;complete;03-01-1970 01:19:00;;;0;true;
60;Archive Repair;System;complete;03-01-1970 01:25:00;;;0;true;
600;Register;System;complete;14-01-1970 20:05:00;;;;;
600;Analyze Defect;Tester3;start;14-01-1970 20:05:00;;;;;
600;Analyze Defect;Tester3;complete;14-01-1970 20:14:00;9;T2;;;
600;Repair (Complex);SolverC1;start;14-01-1970 20:17:00;;;;;
600;Repair (Complex);SolverC1;complete;14-01-1970 20:28:00;;;;;
600;Test Repair;Tester4;start;14-01-1970 20:28:00;;;;;
600;Inform User;System;complete;14-01-1970 20:31:00;;;;;
600;Test Repair;Tester4;complete;14-01-1970 20:38:00;;;0;true;
600;Archive Repair;System;complete;14-01-1970 20:43:00;;;0;true;
601;Register;System;complete;14-01-1970 12:45:00;;;;;
601;Analyze Defect;Tester1;start;14-01-1970 12:45:00;;;;;
601;Analyze Defect;Tester1;complete;14-01-1970 12:53:00;3;T2;;;
601;Repair (Simple);SolverS1;start;14-01-1970 12:56:00;;;;;
601;Repair (Simple);SolverS1;complete;14-01-1970 13:03:00;;;;;
601;Test Repair;Tester2;start;14-01-1970 13:03:00;;;;;
601;Test Repair;Tester2;complete;14-01-1970 13:12:00;;;1;false;
601;Inform User;System;complete;14-01-1970 13:14:00;;;;;
601;Restart Repair;System;complete;14-01-1970 13:18:00;;;;;
601;Repair (Simple);SolverS1;start;14-01-1970 13:18:00;;;;;
601;Repair (Simple);SolverS1;complete;14-01-1970 13:23:00;;;;;
601;Test Repair;Tester3;start;14-01-1970 13:23:00;;;;;
601;Test Repair;Tester3;complete;14-01-1970 13:29:00;;;2;false;
601;Restart Repair;System;complete;14-01-1970 13:37:00;;;;;
601;Repair (Simple);SolverS2;start;14-01-1970 13:37:00;;;;;
601;Repair (Simple);SolverS2;complete;14-01-1970 13:51:00;;;;;
601;Test Repair;Tester5;start;14-01-1970 13:51:00;;;;;
601;Test Repair;Tester5;complete;14-01-1970 13:59:00;;;3;false;
601;Archive Repair;System;complete;14-01-1970 14:07:00;;;3;false;
602;Register;System;complete;14-01-1970 06:51:00;;;;;
602;Analyze Defect;Tester2;start;14-01-1970 06:51:00;;;;;
602;Analyze Defect;Tester2;complete;14-01-1970 07:00:00;2;T1;;;
602;Repair (Simple);SolverS1;start;14-01-1970 07:04:00;;;;;
602;Repair (Simple);SolverS1;complete;14-01-1970 07:10:00;;;;;
602;Test Repair;Tester6;start;14-01-1970 07:10:00;;;;;
602;Test Repair;Tester6;complete;14-01-1970 07:16:00;;;1;false;
602;Restart Repair;System;complete;14-01-1970 07:22:00;;;;;
602;Repair (Simple);SolverS3;start;14-01-1970 07:22:00;;;;;
602;Repair (Simple);SolverS3;complete;14-01-1970 07:36:00;;;;;
602;Test Repair;Tester2;start;14-01-1970 07:36:00;;;;;
602;Test Repair;Tester2;complete;14-01-1970 07:45:00;;;2;true;
602;Inform User;System;complete;14-01-1970 07:50:00;;;;;
602;Archive Repair;System;complete;14-01-1970 07:52:00;;;2;true;
603;Register;System;complete;13-01-1970 22:43:00;;;;;
603;Analyze Defect;Tester2;start;13-01-1970 22:43:00;;;;;
603;Analyze Defect;Tester2;complete;13-01-1970 22:48:00;4;T3;;;
603;Repair (Simple);SolverS1;start;13-01-1970 23:01:00;;;;;
603;Repair (Simple);SolverS1;complete;13-01-1970 23:07:00;;;;;
603;Test Repair;Tester6;start;13-01-1970 23:07:00;;;;;
603;Inform User;System;complete;13-01-1970 23:12:00;;;;;
603;Test Repair;Tester6;complete;13-01-1970 23:17:00;;;1;false;
603;Restart Repair;System;complete;13-01-1970 23:24:00;;;;;
603;Repair (Simple);SolverS1;start;13-01-1970 23:24:00;;;;;
603;Repair (Simple);SolverS1;complete;13-01-1970 23:29:00;;;;;
603;Test Repair;Tester2;start;13-01-1970 23:29:00;;;;;
603;Test Repair;Tester2;complete;13-01-1970 23:34:00;;;2;false;
603;Restart Repair;System;complete;13-01-1970 23:43:00;;;;;
603;Repair (Simple);SolverS1;start;13-01-1970 23:43:00;;;;;
603;Repair (Simple);SolverS1;complete;13-01-1970 23:48:00;;;;;
603;Test Repair;Tester3;start;13-01-1970 23:48:00;;;;;
603;Test Repair;Tester3;complete;13-01-1970 23:58:00;;;3;false;
603;Archive Repair;System;complete;14-01-1970 00:08:00;;;3;false;
604;Register;System;complete;13-01-1970 11:07:00;;;;;
604;Analyze Defect;Tester2;start;13-01-1970 11:07:00;;;;;
604;Analyze Defect;Tester2;complete;13-01-1970 11:13:00;8;T2;;;
604;Repair (Complex);SolverC2;start;13-01-1970 11:30:00;;;;;
604;Inform User;System;complete;13-01-1970 11:36:00;;;;;
604;Repair (Complex);SolverC2;complete;13-01-1970 11:46:00;;;;;
604;Test Repair;Tester1;start;13-01-1970 11:46:00;;;;;
604;Test Repair;Tester1;complete;13-01-1970 11:55:00;;;0;true;
604;Archive Repair;System;complete;13-01-1970 12:02:00;;;0;true;
605;Register;System;complete;13-01-1970 10:20:00;;;;;
605;Analyze Defect;Tester5;start;13-01-1970 10:20:00;;;;;
605;Analyze Defect;Tester5;complete;13-01-1970 10:25:00;4;T1;;;
605;Repair (Simple);SolverS1;start;13-01-1970 10:27:00;;;;;
605;Repair (Simple);SolverS1;complete;13-01-1970 10:32:00;;;;;
605;Test Repair;Tester3;start;13-01-1970 10:32:00;;;;;
605;Test Repair;Tester3;complete;13-01-1970 10:42:00;;;1;false;
605;Restart Repair;System;complete;13-01-1970 10:48:00;;;;;
605;Repair (Simple);SolverS2;start;13-01-1970 10:48:00;;;;;
605;Repair (Simple);SolverS2;complete;13-01-1970 10:54:00;;;;;
605;Test Repair;Tester1;start;13-01-1970 10:54:00;;;;;
605;Inform User;System;complete;13-01-1970 11:00:00;;;;;
605;Test Repair;Tester1;complete;13-01-1970 11:01:00;;;2;true;
605;Archive Repair;System;complete;13-01-1970 11:07:00;;;2;true;
606;Register;System;complete;14-01-1970 14:27:00;;;;;
606;Analyze Defect;Tester4;start;14-01-1970 14:27:00;;;;;
606;Analyze Defect;Tester4;complete;14-01-1970 14:33:00;5;T2;;;
606;Repair (Complex);SolverC2;start;14-01-1970 14:53:00;;;;;
606;Inform User;System;complete;14-01-1970 14:56:00;;;;;
606;Repair (Complex);SolverC2;complete;14-01-1970 15:05:00;;;;;
606;Test Repair;Tester4;start;14-01-1970 15:05:00;;;;;
606;Test Repair;Tester4;complete;14-01-1970 15:15:00;;;0;true;
606;Archive Repair;System;complete;14-01-1970 15:22:00;;;0;true;
607;Register;System;complete;14-01-1970 03:03:00;;;;;
607;Analyze Defect;Tester5;start;14-01-1970 03:03:00;;;;;
607;Analyze Defect;Tester5;complete;14-01-1970 03:11:00;9;T2;;;
607;Repair (Complex);SolverC2;start;14-01-1970 03:29:00;;;;;
607;Inform User;System;complete;14-01-1970 03:42:00;;;;;
607;Repair (Complex);SolverC2;complete;14-01-1970 03:49:00;;;;;
607;Test Repair;Tester2;start;14-01-1970 03:49:00;;;;;
607;Test Repair;Tester2;complete;14-01-1970 03:57:00;;;0;true;
607;Archive Repair;System;complete;14-01-1970 04:07:00;;;0;true;
608;Register;System;complete;13-01-1970 13:25:00;;;;;
608;Analyze Defect;Tester1;start;13-01-1970 13:25:00;;;;;
608;Analyze Defect;Tester1;complete;13-01-1970 13:35:00;2;T2;;;
608;Repair (Simple);SolverS1;start;13-01-1970 13:56:00;;;;;
608;Repair (Simple);SolverS1;complete;13-01-1970 14:01:00;;;;;
608;Test Repair;Tester1;start;13-01-1970 14:01:00;;;;;
608;Test Repair;Tester1;complete;13-01-1970 14:06:00;;;1;false;
608;Restart Repair;System;complete;13-01-1970 14:16:00;;;;;
608;Repair (Simple);SolverS1;start;13-01-1970 14:16:00;;;;;
608;Inform User;System;complete;13-01-1970 14:21:00;;;;;
608;Repair (Simple);SolverS1;complete;13-01-1970 14:22:00;;;;;
608;Test Repair;Tester4;start;13-01-1970 14:22:00;;;;;
608;Test Repair;Tester4;complete;13-01-1970 14:31:00;;;2;false;
608;Restart Repair;System;complete;13-01-1970 14:36:00;;;;;
608;Repair (Simple);SolverS1;start;13-01-1970 14:36:00;;;;;
608;Repair (Simple);SolverS1;complete;13-01-1970 14:42:00;;;;;
608;Test Repair;Tester5;start;13-01-1970 14:42:00;;;;;
608;Test Repair;Tester5;complete;13-01-1970 14:47:00;;;3;false;
608;Archive Repair;System;complete;13-01-1970 14:55:00;;;3;false;
609;Register;System;complete;14-01-1970 13:19:00;;;;;
609;Analyze Defect;Tester4;start;14-01-1970 13:19:00;;;;;
